leaf_area_px,isolation,coverage,hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,lab_a_mean,lab_b_mean,lab_a_std,lab_b_std,hue_below_med_frac,hue_iqr,val_iqr,sat_iqr,dark_rel_30,dark_rel_50,dark_rel_70,desat_rel_40,lesion_n_k9_c25,lesion_dens_k9_c25,lesion_n_k9_c40,lesion_dens_k9_c40,lesion_n_k15_c25,lesion_dens_k15_c25,lesion_n_k15_c40,lesion_dens_k15_c40,lesion_n_k25_c25,lesion_dens_k25_c25,lesion_n_k25_c40,lesion_dens_k25_c40,lap_var,edge_density,solidity,perim_area_ratio,sample_id,image_name,annotated
101059,0.8984539611134325,0.5140126546223959,30.33946418762207,6.88274621963501,120.31553649902344,41.55701446533203,136.56130981445312,35.743221282958984,119.49018096923828,158.86424255371094,3.5686419010162354,8.893657684326172,0.004472634797494533,5.0,54.0,61.0,0.1294293432549303,0.03263440168614374,0.006115239612503587,0.10348410334557041,98,0.028270614195667877,47,0.013714760684352704,100,0.05748127331558792,87,0.047853234249299915,68,0.0752926508277343,87,0.08497016594266715,3672.81982421875,0.12621340009301496,0.6443307114263642,11.054477229614479,id24,20260328_105529_HDR.jpg,yes
72256,0.7799402005548179,0.3675130208333333,28.6972713470459,2.9469542503356934,124.4659423828125,34.24263000488281,122.36762237548828,33.892730712890625,121.03832244873047,157.60911560058594,2.360105276107788,7.4086103439331055,0.003044729849424269,3.0,51.0,48.0,0.19350642161204606,0.05256310894596988,0.008179251550044286,0.16316984056687334,31,0.01054583702391497,6,0.0009549379982285208,72,0.055068091231178035,30,0.013867360496014171,48,0.08543235163861825,48,0.05409931355181576,952.1236572265625,0.08673328166519044,0.640071681454609,8.422087663899177,id24,20260328_105537_HDR.jpg,yes
85942,0.9006895973506047,0.4371236165364583,29.229887008666992,3.6185288429260254,120.69818878173828,36.20637130737305,135.70579528808594,37.74436950683594,120.02222442626953,158.9751739501953,3.286813259124756,7.960948467254639,0.007761048148751484,4.0,59.0,50.0,0.1905122059063089,0.07361941774685253,0.013369481743501431,0.0930045844872123,161,0.05336156943054618,67,0.01775616113192618,123,0.09455213981522421,121,0.08421958995601685,58,0.052826324730632285,98,0.10964371320192688,4559.03125,0.16570477764073444,0.5259379939070481,11.563334279963145,id24,20260328_105543.jpg,yes
79377,0.7391263862635368,0.4037322998046875,36.96381759643555,7.2481184005737305,128.59539794921875,45.590538024902344,112.5599365234375,43.623931884765625,114.90396118164062,155.85728454589844,5.946071147918701,12.291216850280762,0.1355052471118838,6.0,62.0,60.0,0.23157841692177836,0.07167063507061239,0.010859568892752308,0.1697846983383096,202,0.09606057170213034,136,0.045756327399624576,113,0.10156594479509178,141,0.10723509328898799,39,0.0630157350365975,69,0.074417022563211,15970.9580078125,0.23685702407498394,0.5467407426350246,11.106449736933035,id25,IMG_3331.JPG,no
75869,0.7554039926320506,0.3858896891276042,38.70040512084961,8.02011489868164,124.61393737792969,46.143253326416016,113.24320983886719,43.57563018798828,114.13298034667969,154.9767608642578,6.117696762084961,12.58314037322998,0.12333100475820163,7.0,63.0,60.0,0.23427223240058523,0.07371917383911743,0.011480314753061197,0.165548511249654,182,0.08896914418273603,125,0.04449775270532101,100,0.10261107962408889,135,0.11183750939118745,32,0.052761997653850715,75,0.08001950730865044,15256.9140625,0.23515533353543608,0.5359401359310696,11.887392526344408,id25,IMG_3332.JPG,no
83320,0.7481368411600969,0.4237874348958333,38.11872482299805,6.792555332183838,131.60321044921875,46.22705078125,122.6868667602539,49.23023986816406,112.59859466552734,158.013916015625,6.8545708656311035,12.90304183959961,0.10902544407105137,6.0,76.0,56.0,0.3023163706192991,0.15502880460873739,0.04249879980796927,0.16965914546327412,194,0.08743398943831013,149,0.05163226116178589,120,0.14258281325012,152,0.11191790686509842,19,0.01770283245319251,41,0.03282525204032645,22637.34765625,0.24559529524723955,0.5962478464682078,12.994146917702244,id25,IMG_3333.JPG,no
80546,0.7091877613911513,0.4096781412760417,37.47514343261719,6.869196891784668,133.45765686035156,49.31644821166992,127.11115264892578,50.38705062866211,112.45368194580078,159.233154296875,7.436216831207275,13.776761054992676,0.1392247908027711,7.0,76.0,58.75,0.2932609937178755,0.15877883445484567,0.05609217093337968,0.18435428202517815,184,0.08448588384277307,172,0.06362823728056018,109,0.09703771757753334,141,0.12637499068855065,18,0.014302386214088844,58,0.045775085044570805,24327.900390625,0.2541901522111588,0.7039726068452916,10.457237279639575,id25,IMG_3334.JPG,no
86886,0.8963510878648139,0.441925048828125,34.21002197265625,5.603622913360596,143.64268493652344,51.515724182128906,119.56936645507812,48.40821075439453,115.11043548583984,160.26109313964844,6.490225791931152,13.87891960144043,0.13009000299242685,7.0,72.0,70.0,0.270929724006169,0.1258660773887623,0.031708215362659116,0.20311672766613723,179,0.07599613286375251,147,0.04737241903183482,102,0.08607830950901181,138,0.09009506709941763,37,0.06172455861703842,66,0.08149759454917939,16986.232421875,0.24803765854107682,0.5936994078297719,13.234074828738795,id25,IMG_3335.JPG,no
76273,0.668510175819938,0.3879445393880208,34.572967529296875,5.290982246398926,123.39818572998047,40.304664611816406,121.20268249511719,48.24618148803711,115.58809661865234,156.9483184814453,6.508248805999756,12.384281158447266,0.12911515215082664,6.0,70.0,51.0,0.2467845764556265,0.08377800794514441,0.010803298677120344,0.14918778597931115,97,0.04162678798526346,51,0.01413344171594142,119,0.11696144113906624,94,0.099235640396995,59,0.10188402186881335,76,0.14567409174937396,4159.95849609375,0.17209235247073015,0.6551017478948712,7.786864452826362,id25,IMG_3336.JPG,no
102538,0.8757195319839439,0.5215352376302084,33.042022705078125,3.8415966033935547,152.40516662597656,49.59624481201172,106.79557800292969,48.9370002746582,116.79473114013672,158.5758056640625,4.787989616394043,10.929192543029785,0.10132828804930855,4.0,73.0,76.0,0.21781193313698335,0.04340829741169128,0.0013068325888938735,0.22142035147945152,232,0.13274103259279488,272,0.11113928494801927,57,0.026614523396204334,121,0.08129669000760693,18,0.00923560046031715,35,0.011849265638104898,28048.57421875,0.2760830131268408,0.9015314532565712,5.969199426083508,id28,IMG_3350.JPG,no
66752,0.795338917418294,0.3395182291666667,32.33802795410156,4.43790864944458,133.7890167236328,42.28165054321289,111.10222625732422,40.03252029418945,117.35477447509766,157.7021942138672,5.116359710693359,11.695329666137695,0.09376498082454458,4.0,52.0,63.0,0.22887703739213805,0.10940496164908917,0.031235019175455417,0.22213566634707574,147,0.08237955417066155,122,0.05096476510067114,108,0.156429769894535,126,0.11909755512943432,34,0.030366131351869607,67,0.08498621764141899,16560.48046875,0.23756591562799617,0.6600812660204798,10.671590513254406,id29,IMG_3373.JPG,no
61564,0.8121471162471637,0.3131306966145833,33.05931854248047,5.47640323638916,127.06983184814453,39.957035064697266,114.68128967285156,42.73139190673828,117.06940460205078,157.1298828125,5.144738674163818,11.869576454162598,0.10597102202585927,4.0,57.0,57.0,0.24166720810863493,0.12572282502761353,0.041728932493015396,0.19920732895848223,137,0.09170944058215841,116,0.05404132285101683,88,0.10431420960301475,116,0.10657202261061659,31,0.07634331752322786,57,0.10124423364303814,19400.1875,0.23836982652199337,0.6287455284884591,11.373614792501384,id29,IMG_3374.JPG,no
74071,0.9617861687485392,0.3767445882161458,36.612815856933594,5.593511581420898,127.3080825805664,42.766815185546875,113.15911865234375,41.793331146240234,114.58280944824219,156.72601318359375,5.3242597579956055,11.994068145751953,0.0633986310431883,4.0,59.0,61.0,0.20948819376004105,0.0785192585492298,0.014945120222489233,0.21151327780102874,134,0.05039759150004725,74,0.023207463109719054,115,0.10907102644759757,100,0.060469009463892755,64,0.08976522525684816,74,0.07982881289573518,8712.4638671875,0.2021168878508458,0.7979011809546296,8.632563430814738,id29,IMG_3375.JPG,no
53357,0.752513927085537,0.2713877360026042,36.74833679199219,5.498594760894775,165.02235412597656,46.405757904052734,95.1883544921875,49.05060958862305,115.20002746582031,157.5770263671875,3.5465891361236572,11.416666030883789,0.05695597578574508,7.0,74.0,62.0,0.11233765016773807,0.0013119178364600708,0.0,0.2294731712802444,34,0.023108495605075247,16,0.012556927863260679,50,0.06930674513184774,37,0.045036265157336434,19,0.07586633431414809,29,0.10409130948141762,5929.1416015625,0.11749161309668835,0.477193166931735,13.05200100646806,id30,IMG_3404.JPG,no
25959,0.46340461994358956,0.1320343017578125,33.19145584106445,6.347314357757568,135.7086181640625,47.31414794921875,98.7466812133789,43.836124420166016,118.63291931152344,153.8914794921875,4.063828468322754,9.35836410522461,0.056281058592395704,4.0,57.0,67.0,0.14314881158750337,0.015794136908201393,0.00015408914056781847,0.2010092838707192,55,0.15651604453176163,82,0.12176894333371856,8,0.08074270965753688,27,0.1113679263453908,4,0.04830694556801109,7,0.05250587464848415,35878.10546875,0.3001656458261104,0.5797080606888617,9.29417105961652,id30,IMG_3405.JPG,no
24132,0.4516479197469634,0.12274169921875,33.06340026855469,7.979702949523926,132.0447540283203,46.69808578491211,91.24490356445312,41.04438400268555,119.56568145751953,151.55088806152344,3.9516329765319824,8.3845853805542,0.06414719045251119,4.0,52.0,69.0,0.08971490137576661,0.001989060169070114,0.0,0.19898889441405604,46,0.249295541190121,69,0.10471573015083706,11,0.013177523620089508,16,0.028426984916293717,4,0.029214321233217305,10,0.022957069451350905,32520.818359375,0.2868804906348417,0.675180398711729,8.694236256416177,id30,IMG_3406.JPG,no
61489,0.9207421161390794,0.3127492268880208,33.36395263671875,5.556119918823242,142.1799774169922,48.201290130615234,96.23321533203125,47.13347625732422,118.3593521118164,154.10345458984375,4.517514705657959,10.319418907165527,0.07767242921498155,5.0,64.0,73.0,0.17996714859568377,0.018735058303111125,0.0006993120720779326,0.20554895997658118,104,0.09644001366098001,161,0.11060514888841906,45,0.09160988144220918,75,0.1065719071703882,14,0.0404950478947454,31,0.04929336954577242,33145.640625,0.276992632828636,0.6663189606751818,11.911347853267847,id30,IMG_3407.JPG,no
